scheme,total_queries,measurement_queries,success_queries,timeout_queries,timeout_rate,unique_rtt_values,p50_ms,p95_ms,top_rtt_values,cache_miss_queries,cache_miss_unique_rtt_values,cache_miss_p50_ms,cache_miss_p95_ms
sanr-tag,99,88,88,0,0.000000,68,25.4511,26.2131,25.452:14;25.451:3;23.922:2;23.948:2;23.987:2;25.453:2;25.511:2;23.462:1;23.696:1;23.705:1,1,1,44.2491,44.2491
