time_slot,domainId,nodeId,msrr_count,selected
4,1,0,10,1
4,3,0,10,1
4,6,0,7,0
4,5,0,6,0
4,2,0,5,0
4,0,0,4,0
4,7,0,4,0
4,4,0,3,0
5,6,0,9,1
5,1,0,8,1
5,0,0,7,0
5,5,0,7,0
5,2,0,5,0
5,3,0,5,0
5,4,0,5,0
5,7,0,4,0
