scheme,totalQueries,measurableQueries,DomainAcc,Recall_at_1,Recall_at_k,DocHit_at_1_singleton,mean_relset_size,singleton_queries,meanSSR,P50_ms,P95_ms,mean_hops,ctrl_bytes_per_sec,ctrl_pkts_per_sec,avg_FIB_entries,avg_LSDB_entries,unique_hops_values,partition_detected,failure_effective,ssr_mean,ssr_p50,ssr_p95,cache_hit_exact_ratio,cache_hit_semantic_ratio,semantic_hit_ratio
flood,433,433,0.4688,0.0647,0.5196,0.0000,10.3995,34,0.598930,16.9295,3418.4189,2.00,13081.61,17.32,18,0,1,0,1,0.598930,0.645059,0.776563,0.000000,0.000000,0.000000
