scheme,total_queries,measurement_queries,success_queries,timeout_queries,timeout_rate,unique_rtt_values,p50_ms,p95_ms,top_rtt_values
iroute,500,500,500,0,0.000000,116,14.7585,16.3435,8.174:23;8.169:20;8.096:19;16.343:19;8.183:18;8.179:16;8.188:16;8.091:13;14.758:13;15.415:12
