scheme,totalQueries,measurableQueries,DomainAcc,Recall_at_1,Recall_at_k,DocHit_at_1_singleton,mean_relset_size,singleton_queries,meanSSR,P50_ms,P95_ms,mean_hops,ctrl_bytes_per_sec,ctrl_pkts_per_sec,avg_FIB_entries,avg_LSDB_entries,unique_hops_values,partition_detected,failure_effective,ssr_mean,ssr_p50,ssr_p95,cache_hit_exact_ratio,cache_hit_semantic_ratio,semantic_hit_ratio
iroute,393,393,0.9491,0.1120,1.0000,0.1250,10.3868,32,0.744718,25.4432,45.5666,5.04,62576.65,98.25,21,32,4,0,0,0.744718,0.749900,0.834281,0.000000,0.000000,0.000000
iroute,393,393,0.9491,0.1120,1.0000,0.1250,10.3868,32,0.744718,25.4432,45.5666,5.04,62576.65,98.25,21,32,4,0,0,0.744718,0.749900,0.834281,0.000000,0.000000,0.000000
