scenario,target,event_time,scheduled,applied,before_connected,after_connected,affected_apps,pre_hit,post_hit,pre_rtt_ms,post_rtt_ms,pre_count,post_count,notes
churn,flood,25.000,1,1,-1,-1,8,0.916667,0.776316,15.776332,3963.305924,24,76,churn_rounds=4;churn_interval_sec=10.000000;metric=is_success
