scheme,totalQueries,measurableQueries,DomainAcc,Recall_at_1,Recall_at_k,DocHit_at_1_singleton,mean_relset_size,singleton_queries,meanSSR,P50_ms,P95_ms,mean_hops,ctrl_bytes_per_sec,ctrl_pkts_per_sec,avg_FIB_entries,avg_LSDB_entries,unique_hops_values,partition_detected,failure_effective,ssr_mean,ssr_p50,ssr_p95,cache_hit_exact_ratio,cache_hit_semantic_ratio,semantic_hit_ratio
tag,500,425,0.6047,0.1882,0.6824,0.0270,25.3153,37,0.629172,48.6544,53.6358,5.12,110996.45,145.45,119,523,3,0,0,0.641280,0.638398,0.777672,0.000000,0.000000,0.000000
