scenario,target,event_time,scheduled,applied,before_connected,after_connected,affected_apps,pre_hit,post_hit,pre_rtt_ms,post_rtt_ms,pre_count,post_count,notes
churn,central,12.000,1,1,-1,-1,2,0.869565,0.825000,9.496409,384.481457,23,40,churn_rounds=1;churn_interval_sec=4.000000;metric=is_success
