scheme,totalQueries,measurableQueries,DomainAcc,Recall_at_1,Recall_at_k,DocHit_at_1_singleton,mean_relset_size,singleton_queries,meanSSR,P50_ms,P95_ms,mean_hops,ctrl_bytes_per_sec,ctrl_pkts_per_sec,avg_FIB_entries,avg_LSDB_entries,unique_hops_values,partition_detected,failure_effective,ssr_mean,ssr_p50,ssr_p95,cache_hit_exact_ratio,cache_hit_semantic_ratio,semantic_hit_ratio
iroute,199,174,0.8448,0.2874,0.9828,0.0000,30.5920,17,0.726418,46.6469,55.6480,5.04,15421.08,24.18,21,32,4,0,0,0.743476,0.755865,0.835086,0.000000,0.000000,0.000000
