scheme,total_queries,measurement_queries,success_queries,timeout_queries,timeout_rate,unique_rtt_values,p50_ms,p95_ms,top_rtt_values,cache_miss_queries,cache_miss_unique_rtt_values,cache_miss_p50_ms,cache_miss_p95_ms
iroute,31,27,27,0,0.000000,24,45.3174,52.6290,51.747:3;41.282:2;40.764:1;40.875:1;41.146:1;41.212:1;41.332:1;41.347:1;41.385:1;41.588:1,27,24,45.3174,52.6290
