scheme,totalQueries,measurableQueries,DomainAcc,Recall_at_1,Recall_at_k,DocHit_at_1_singleton,mean_relset_size,singleton_queries,meanSSR,P50_ms,P95_ms,mean_hops,ctrl_bytes_per_sec,ctrl_pkts_per_sec,avg_FIB_entries,avg_LSDB_entries,unique_hops_values,partition_detected,failure_effective,ssr_mean,ssr_p50,ssr_p95,cache_hit_exact_ratio,cache_hit_semantic_ratio,semantic_hit_ratio
sanr-tag,499,499,0.6713,0.0902,0.7555,0.0833,10.3587,48,0.615084,9.0984,4018.0188,1.97,121500.11,159.68,119,704,2,0,1,0.615084,0.615692,0.772004,0.000000,0.014028,0.014028
