scheme,totalQueries,measurableQueries,DomainAcc,Recall_at_1,Recall_at_k,DocHit_at_1_singleton,mean_relset_size,singleton_queries,meanSSR,P50_ms,P95_ms,mean_hops,ctrl_bytes_per_sec,ctrl_pkts_per_sec,avg_FIB_entries,avg_LSDB_entries,unique_hops_values,partition_detected,failure_effective,ssr_mean,ssr_p50,ssr_p95,cache_hit_exact_ratio,cache_hit_semantic_ratio,semantic_hit_ratio
iroute,494,494,0.9433,0.1215,1.0000,0.0833,10.3239,48,0.744181,37.8091,66.5558,5.15,3148.90,4.94,21,32,4,0,0,0.744181,0.749900,0.832777,0.000000,0.000000,0.000000
iroute,159,159,0.9245,0.1006,1.0000,0.3333,10.0629,12,0.747640,37.8281,66.5558,5.14,3164.58,4.97,21,32,4,0,0,0.747640,0.749900,0.843393,0.000000,0.000000,0.000000
