scheme,totalQueries,measurableQueries,DomainAcc,Recall_at_1,Recall_at_k,DocHit_at_1_singleton,mean_relset_size,singleton_queries,meanSSR,P50_ms,P95_ms,mean_hops,ctrl_bytes_per_sec,ctrl_pkts_per_sec,avg_FIB_entries,avg_LSDB_entries,unique_hops_values,partition_detected,failure_effective,ssr_mean,ssr_p50,ssr_p95,cache_hit_exact_ratio,cache_hit_semantic_ratio,semantic_hit_ratio
tag,99,88,0.5341,0.2273,0.6136,0.0000,32.7841,4,0.631531,45.8368,51.0194,5.05,119892.70,158.40,119,523,3,0,0,0.638894,0.638663,0.756838,0.000000,0.000000,0.000000
