scenario,target,event_time,scheduled,applied,before_connected,after_connected,affected_apps,pre_hit,post_hit,pre_success,post_success,pre_domain_hit,post_domain_hit,pre_exact_hit,post_exact_hit,pre_timeout_rate,post_timeout_rate,pre_retrans_avg,post_retrans_avg,pre_rtt_ms,post_rtt_ms,pre_count,post_count,effective_reasons,notes
link-fail,ingress-domain0,12.000,1,1,1,0,0,1.000000,1.000000,1.000000,0.972222,1.000000,1.000000,1.000000,1.000000,0.000000,0.027778,0.000000,0.000000,10.070871,121.254032,20,36,timeout_increase;rtt_shift,link_recovered;metric=domain_hit
