scheme,totalQueries,measurableQueries,DomainAcc,Recall_at_1,Recall_at_k,DocHit_at_1_singleton,mean_relset_size,singleton_queries,meanSSR,P50_ms,P95_ms,mean_hops,ctrl_bytes_per_sec,ctrl_pkts_per_sec,avg_FIB_entries,avg_LSDB_entries,unique_hops_values,partition_detected,failure_effective,ssr_mean,ssr_p50,ssr_p95,cache_hit_exact_ratio,cache_hit_semantic_ratio,semantic_hit_ratio
tag,499,499,0.6673,0.0902,0.7515,0.0833,10.3587,48,0.613410,17.2221,4018.5108,2.00,121500.11,159.68,119,523,1,0,1,0.613410,0.615692,0.764916,0.000000,0.000000,0.000000
