time_slot,domainId,nodeId,msrr_count,selected
4,6,0,20,1
4,1,0,18,1
4,3,0,15,0
4,7,0,15,0
4,0,0,12,0
4,5,0,10,0
4,4,0,6,0
4,2,0,3,0
5,6,0,20,1
5,2,0,17,1
5,7,0,15,0
5,0,0,13,0
5,3,0,13,0
5,5,0,13,0
5,4,0,8,0
5,1,0,1,0
6,7,0,24,1
6,3,0,20,1
6,2,0,12,0
6,4,0,12,0
6,5,0,11,0
6,6,0,9,0
6,0,0,8,0
6,1,0,4,0
7,1,0,20,1
7,6,0,16,1
7,7,0,16,0
7,5,0,13,0
7,4,0,11,0
7,0,0,8,0
7,2,0,8,0
7,3,0,8,0
